longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-118.33,34.01,43.0,2227.0,564.0,956.0,472.0,2.0217,<1H OCEAN,170116.0
-117.2,34.04,24.0,1587.0,222.0,676.0,234.0,6.0715,INLAND,160282.0
-117.84,33.77,26.0,3350.0,581.0,1314.0,550.0,3.5195,<1H OCEAN,227047.0
-117.66,35.6,14.0,1740.0,391.0,850.0,317.0,2.5812,INLAND,84068.0
-118.22,34.08,34.0,1709.0,562.0,2105.0,503.0,1.9704,<1H OCEAN,156455.01
-118.46,34.17,24.0,2814.0,675.0,1463.0,620.0,4.1875,<1H OCEAN,253162.0
-122.27,37.85,52.0,1228.0,293.0,648.0,303.0,2.1202,NEAR BAY,145213.0
-118.38,33.87,27.0,2287.0,491.0,1101.0,466.0,4.675,<1H OCEAN,373606.01
-117.25,32.94,16.0,4755.0,807.0,1829.0,756.0,6.7694,NEAR OCEAN,350868.02
-122.31,37.54,46.0,2444.0,397.0,952.0,402.0,4.75,NEAR OCEAN,365483.12
-119.72,36.76,23.0,6403.0,,3573.0,1260.0,2.3006,INLAND,75084.0
-118.0,33.94,37.0,903.0,158.0,444.0,158.0,3.75,<1H OCEAN,184418.0
-121.15,38.89,20.0,2024.0,313.0,879.0,309.0,5.2903,INLAND,199100.0
-122.0,37.36,19.0,2237.0,433.0,1158.0,426.0,6.7718,<1H OCEAN,327950.0
-121.9,38.01,16.0,2604.0,454.0,1696.0,481.0,4.6628,INLAND,163816.0
-122.78,38.52,23.0,2511.0,549.0,1052.0,527.0,2.4922,<1H OCEAN,172012.0
-117.2,34.13,14.0,3998.0,711.0,1509.0,665.0,3.4138,INLAND,110454.0
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,INLAND,236408.0
-118.38,34.15,36.0,2933.0,619.0,1115.0,579.0,4.3036,<1H OCEAN,407950.14
-118.9,34.26,5.0,25187.0,3521.0,11956.0,3478.0,6.9712,<1H OCEAN,346428.05
-121.82,37.35,24.0,2298.0,575.0,2409.0,569.0,3.4509,<1H OCEAN,184543.0
-119.57,36.7,30.0,2370.0,412.0,1248.0,410.0,3.1442,INLAND,89314.0
-118.59,34.25,15.0,9716.0,2387.0,4992.0,2225.0,3.6231,<1H OCEAN,224540.0
-117.5,34.66,20.0,1319.0,309.0,486.0,196.0,2.0184,INLAND,97811.99
-122.04,37.3,25.0,3807.0,600.0,1678.0,600.0,6.6818,<1H OCEAN,353210.08
-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152,<1H OCEAN,183256.0
-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,<1H OCEAN,230196.0
-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,INLAND,160023.04
-118.92,34.4,23.0,1290.0,283.0,1060.0,279.0,3.3152,<1H OCEAN,186621.0
-118.43,34.3,28.0,271.0,61.0,246.0,62.0,1.7062,<1H OCEAN,198400.05
-120.99,38.67,8.0,4913.0,744.0,2005.0,723.0,5.4413,INLAND,208206.0
-119.77,36.77,38.0,3065.0,658.0,1441.0,625.0,2.0564,INLAND,66529.0
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,INLAND,98155.0
-122.11,37.89,32.0,2372.0,516.0,1067.0,492.0,4.3235,NEAR BAY,274900.0
-121.28,38.9,31.0,1297.0,259.0,765.0,240.0,2.7656,INLAND,98128.0
-117.25,33.2,10.0,2050.0,473.0,1302.0,471.0,2.7961,<1H OCEAN,142307.0
-117.47,33.98,8.0,12106.0,1913.0,5810.0,1717.0,4.9886,INLAND,162199.0
-118.08,33.9,42.0,1768.0,372.0,1155.0,368.0,3.558,<1H OCEAN,178077.0
-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,<1H OCEAN,333625.0
-122.38,41.54,14.0,4453.0,797.0,1817.0,685.0,2.7468,INLAND,94205.0
-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,<1H OCEAN,132540.0
-117.84,34.13,26.0,3773.0,694.0,2103.0,688.0,4.6937,INLAND,216682.0
-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818,INLAND,119848.0
-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,<1H OCEAN,379992.07
-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,NEAR OCEAN,329175.0
-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,<1H OCEAN,208523.0
-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2.625,INLAND,72615.0
-116.35,34.13,9.0,1969.0,406.0,805.0,349.0,1.5491,INLAND,72703.0
-116.52,33.84,17.0,4465.0,859.0,853.0,445.0,3.6875,INLAND,135276.0
-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,INLAND,176402.0
-122.43,37.8,52.0,3172.0,848.0,1259.0,806.0,4.1047,NEAR BAY,488572.8
-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,<1H OCEAN,239379.0
-119.52,36.61,33.0,1225.0,275.0,1065.0,248.0,1.8958,INLAND,60040.0
-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324,<1H OCEAN,154268.0
-121.54,39.47,14.0,1724.0,315.0,939.0,302.0,2.4952,INLAND,91780.0
-121.13,36.2,16.0,1868.0,443.0,1323.0,436.0,2.9559,<1H OCEAN,168820.0
-121.41,38.58,18.0,6955.0,1882.0,2803.0,1740.0,3.089,INLAND,135392.0
-118.16,33.85,36.0,1979.0,339.0,952.0,339.0,4.0815,<1H OCEAN,217468.0
-121.43,38.57,46.0,2443.0,476.0,939.0,457.0,3.5893,INLAND,137507.0
-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,<1H OCEAN,250744.03
-121.2,39.23,9.0,2802.0,447.0,955.0,418.0,5.2359,INLAND,184116.0
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,<1H OCEAN,166339.0
-121.77,36.71,18.0,6601.0,1395.0,3562.0,1299.0,3.512,<1H OCEAN,217433.01
-118.02,33.96,36.0,2002.0,361.0,913.0,311.0,4.5446,<1H OCEAN,221869.01
-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,INLAND,195300.0
-122.28,37.85,49.0,1130.0,244.0,607.0,239.0,2.4597,NEAR BAY,136388.0
-118.38,34.08,48.0,1226.0,288.0,370.0,264.0,3.9375,<1H OCEAN,400127.17
-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095,<1H OCEAN,339209.05
-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,INLAND,135477.0
-118.0,33.92,26.0,2830.0,399.0,1204.0,404.0,6.1273,<1H OCEAN,289709.0
-118.17,33.91,39.0,1157.0,273.0,877.0,305.0,3.1087,<1H OCEAN,147824.0
-117.08,33.01,5.0,5659.0,931.0,2565.0,902.0,6.1949,<1H OCEAN,273410.0
-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188,NEAR OCEAN,268937.05
-117.51,34.0,36.0,3791.0,746.0,2258.0,672.0,3.2067,INLAND,125858.0
-118.46,34.27,28.0,1865.0,463.0,1182.0,440.0,2.6193,<1H OCEAN,175187.0
-120.26,38.13,17.0,301.0,94.0,122.0,47.0,4.0583,INLAND,144711.0
-118.44,34.27,36.0,1111.0,275.0,1333.0,266.0,3.5347,<1H OCEAN,153102.0
-117.21,32.85,15.0,2593.0,521.0,901.0,456.0,4.2065,NEAR OCEAN,223098.0
-122.86,38.62,35.0,2597.0,522.0,1231.0,499.0,2.7432,<1H OCEAN,177707.0
-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538,NEAR BAY,369726.11
-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,INLAND,133434.0
-118.33,33.88,36.0,1271.0,346.0,811.0,345.0,3.2417,<1H OCEAN,235888.0
-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,INLAND,99637.0
-117.2,32.76,40.0,581.0,157.0,298.0,156.0,2.4,NEAR OCEAN,235548.1
-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,<1H OCEAN,319445.07
-117.83,34.15,20.0,2421.0,306.0,1023.0,298.0,8.0683,INLAND,356184.01
-117.33,34.07,32.0,2086.0,458.0,1355.0,412.0,2.5238,INLAND,90366.0
-120.37,37.98,29.0,2508.0,591.0,1112.0,550.0,1.6021,INLAND,103056.0
-117.09,32.81,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,NEAR OCEAN,235412.0
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,NEAR BAY,372246.19
-117.91,33.61,38.0,1232.0,178.0,410.0,171.0,11.075,<1H OCEAN,498933.94
-120.0,35.91,16.0,259.0,53.0,131.0,38.0,3.125,INLAND,79908.0
-118.42,34.19,34.0,2622.0,572.0,1997.0,573.0,3.338,<1H OCEAN,216397.0
-120.71,40.36,19.0,4462.0,828.0,2229.0,777.0,3.5536,INLAND,110189.0
-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,INLAND,97184.0
-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,NEAR OCEAN,117968.0
-118.4,34.22,36.0,2557.0,540.0,1556.0,491.0,3.6591,<1H OCEAN,193101.0
-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,NEAR OCEAN,98444.0
-118.28,34.08,42.0,1618.0,522.0,1454.0,440.0,3.1607,<1H OCEAN,221030.0
-118.21,33.79,33.0,32.0,18.0,96.0,36.0,4.5938,NEAR OCEAN,228415.03
-117.29,34.12,40.0,2198.0,612.0,1517.0,531.0,1.0951,INLAND,75918.0
-118.21,33.9,41.0,941.0,233.0,973.0,253.0,1.9583,<1H OCEAN,124644.0
-118.01,34.08,35.0,1852.0,358.0,1414.0,347.0,4.275,INLAND,223901.0
-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,NEAR OCEAN,297494.0
-118.32,34.09,34.0,1478.0,675.0,1976.0,653.0,2.0557,<1H OCEAN,214514.0
-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,NEAR BAY,248270.0
-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,NEAR OCEAN,249663.01
-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,NEAR BAY,441788.22
-118.6,34.07,16.0,319.0,59.0,149.0,64.0,4.625,<1H OCEAN,373705.28
-117.82,33.67,15.0,1010.0,274.0,649.0,261.0,2.5197,<1H OCEAN,176603.0
-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,NEAR OCEAN,312017.0
-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,<1H OCEAN,250377.0
-121.52,38.59,35.0,6418.0,1545.0,3814.0,1496.0,1.6647,INLAND,94268.0
-118.25,33.99,39.0,1274.0,319.0,1362.0,324.0,2.1793,<1H OCEAN,110813.0
-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,INLAND,80676.99
-122.16,37.68,16.0,1687.0,348.0,568.0,352.0,2.3869,NEAR BAY,182572.0
-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4.5234,<1H OCEAN,181625.0
-119.48,37.0,16.0,2904.0,551.0,1467.0,509.0,3.1736,INLAND,107917.0
-117.08,32.64,11.0,1651.0,533.0,947.0,515.0,1.6806,NEAR OCEAN,107964.0
-117.41,33.96,32.0,2837.0,617.0,1393.0,595.0,2.3798,INLAND,109752.0
-124.16,40.6,39.0,1322.0,283.0,642.0,292.0,2.4519,NEAR OCEAN,80220.0
-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,<1H OCEAN,288850.01
-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,<1H OCEAN,419496.01
-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,NEAR BAY,142899.0
-121.67,39.26,29.0,3041.0,683.0,2106.0,687.0,1.6315,INLAND,66691.0
-121.7,36.48,19.0,2150.0,479.0,1052.0,428.0,3.5039,<1H OCEAN,228340.01
-124.09,40.88,50.0,921.0,187.0,420.0,187.0,2.2188,NEAR OCEAN,81561.0
-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,NEAR OCEAN,378007.09
-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,<1H OCEAN,294737.0
-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.629,<1H OCEAN,173648.0
-120.48,37.31,42.0,2361.0,512.0,1684.0,511.0,2.355,INLAND,82952.0
-122.56,41.53,29.0,1729.0,355.0,848.0,328.0,2.2024,INLAND,62397.0
-117.66,33.51,18.0,2626.0,,1302.0,522.0,4.0167,<1H OCEAN,217211.0
-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,INLAND,185793.0
-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,<1H OCEAN,255517.0
-118.28,33.93,45.0,529.0,112.0,448.0,120.0,3.5833,<1H OCEAN,143053.0
-117.19,32.77,16.0,3273.0,670.0,1305.0,671.0,4.1368,NEAR OCEAN,229754.0
-121.29,38.01,2.0,6403.0,1116.0,3327.0,957.0,4.4871,INLAND,160385.0
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,<1H OCEAN,313629.34
-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,3.1,<1H OCEAN,171725.0
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,INLAND,136981.0
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,<1H OCEAN,232098.0
-122.28,37.8,38.0,684.0,176.0,344.0,155.0,2.0114,NEAR BAY,129851.01
-118.22,33.81,38.0,1486.0,359.0,1345.0,326.0,3.3988,NEAR OCEAN,161349.0
-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,<1H OCEAN,130490.0
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,<1H OCEAN,176758.0
-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,INLAND,146654.0
-118.95,35.37,34.0,1672.0,359.0,1059.0,349.0,2.1588,INLAND,61382.0
-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459,INLAND,144845.0
-121.91,36.59,17.0,5039.0,833.0,1678.0,710.0,6.2323,NEAR OCEAN,393665.15
-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,NEAR OCEAN,180012.0
-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,NEAR BAY,393185.05
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,NEAR BAY,91822.0
-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,<1H OCEAN,209633.03
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,NEAR BAY,297700.0
-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,<1H OCEAN,256887.0
-121.68,36.9,13.0,833.0,130.0,405.0,127.0,5.2729,<1H OCEAN,287291.01
-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,<1H OCEAN,210136.05
-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,NEAR BAY,121323.0
-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4.6111,<1H OCEAN,227576.01
-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,<1H OCEAN,170739.0
-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,<1H OCEAN,195911.0
-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,<1H OCEAN,190738.0
-117.65,35.0,36.0,1184.0,316.0,672.0,241.0,1.9107,INLAND,65362.98
-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,<1H OCEAN,196767.0
-118.26,34.13,37.0,196.0,74.0,194.0,68.0,1.2188,<1H OCEAN,231160.07
-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,<1H OCEAN,270913.0
-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,<1H OCEAN,182929.0
-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474,NEAR OCEAN,278168.01
-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,<1H OCEAN,252878.0
-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,INLAND,195116.0
-117.95,34.07,37.0,1375.0,260.0,951.0,272.0,3.2083,<1H OCEAN,171395.0
-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,INLAND,466595.64
-118.06,33.99,46.0,1203.0,219.0,637.0,211.0,3.3611,<1H OCEAN,185747.0
-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,INLAND,69338.0
-118.67,34.16,17.0,16544.0,2206.0,6214.0,2118.0,9.1228,<1H OCEAN,474025.61
-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,INLAND,56794.0
-121.95,37.96,18.0,2739.0,393.0,1072.0,374.0,6.1436,INLAND,218269.0
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,NEAR BAY,176335.0
-117.31,33.1,15.0,2392.0,446.0,747.0,421.0,3.5341,NEAR OCEAN,192052.03
-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,<1H OCEAN,247494.0
-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,<1H OCEAN,213212.0
-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,1.5846,<1H OCEAN,107056.0
-118.45,34.27,35.0,1579.0,300.0,1012.0,265.0,5.1296,<1H OCEAN,218885.0
-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,<1H OCEAN,292736.0
-117.38,34.08,11.0,5684.0,1139.0,3095.0,1036.0,3.6875,INLAND,122205.0
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,INLAND,127980.0
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,NEAR BAY,120952.0
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,NEAR OCEAN,254055.0
-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,INLAND,244354.0
-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,<1H OCEAN,344819.11
-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,<1H OCEAN,178765.0
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,NEAR OCEAN,484095.7
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,<1H OCEAN,438975.33
-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,NEAR OCEAN,203262.1
-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,INLAND,138003.0
-118.2,33.79,48.0,2105.0,592.0,1807.0,539.0,2.7183,NEAR OCEAN,169763.0
-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,<1H OCEAN,226569.09
-122.25,37.83,35.0,1613.0,428.0,675.0,422.0,3.4722,NEAR BAY,241914.02
-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,NEAR BAY,370293.14
-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,NEAR OCEAN,250008.0
-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,INLAND,180814.0
-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,INLAND,84858.0
-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,<1H OCEAN,304960.06
-118.42,34.15,27.0,2795.0,602.0,1073.0,535.0,5.1496,<1H OCEAN,449310.46
-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,INLAND,311774.0
-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,<1H OCEAN,282427.0
-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,<1H OCEAN,227270.0
-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,<1H OCEAN,260176.0
-118.1,34.1,34.0,2578.0,645.0,1628.0,617.0,2.34,<1H OCEAN,189061.0
-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,INLAND,66532.0
-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,NEAR BAY,362448.19
-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8,NEAR OCEAN,313919.0
-118.45,34.01,36.0,2424.0,418.0,1123.0,417.0,6.4755,<1H OCEAN,425558.19
-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,<1H OCEAN,209917.0
-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,<1H OCEAN,189395.06
-122.02,37.6,31.0,2155.0,522.0,1858.0,437.0,2.652,NEAR BAY,165584.0
-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,INLAND,237190.0
-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,<1H OCEAN,306670.04
-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,<1H OCEAN,290521.0
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,<1H OCEAN,352968.1
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,INLAND,117106.0
-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,<1H OCEAN,166326.0
-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,NEAR OCEAN,248045.0
-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,<1H OCEAN,325499.05
-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863,INLAND,99935.0
-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,INLAND,177685.0
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,<1H OCEAN,166271.0
-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,<1H OCEAN,192733.01
-122.09,37.67,39.0,2069.0,500.0,1408.0,478.0,3.1115,NEAR BAY,185565.0
-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866,<1H OCEAN,376801.07
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,<1H OCEAN,315248.0
-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,<1H OCEAN,255009.0
-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,<1H OCEAN,159471.0
-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,INLAND,207877.0
-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,<1H OCEAN,165004.0
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,INLAND,105443.0
-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,<1H OCEAN,167970.0
-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,NEAR BAY,239439.0
-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,NEAR OCEAN,149612.0
-119.29,36.12,24.0,1248.0,226.0,641.0,200.0,2.4722,INLAND,68482.0
-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,INLAND,72073.0
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,<1H OCEAN,236036.0
-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,INLAND,79663.0
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,NEAR BAY,268951.0
-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125,<1H OCEAN,154867.0
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,INLAND,87638.0
-117.25,32.81,39.0,1846.0,350.0,765.0,329.0,3.9187,NEAR OCEAN,346967.05
-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,<1H OCEAN,246949.02
-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,NEAR BAY,333129.17
-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,<1H OCEAN,220727.0
-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,INLAND,136546.0
-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,<1H OCEAN,197975.0
-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,NEAR BAY,357119.09
-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,INLAND,111352.0
-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,INLAND,175952.0
-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,INLAND,92224.0
-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,INLAND,143761.0
-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606,NEAR OCEAN,401835.12
-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,<1H OCEAN,307627.02
-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,<1H OCEAN,158482.0
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,NEAR OCEAN,164261.0
-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,<1H OCEAN,164787.0
-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,<1H OCEAN,108520.0
-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,INLAND,126487.0
-119.86,34.41,24.0,1576.0,580.0,1630.0,531.0,1.24,NEAR OCEAN,213177.01
-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,<1H OCEAN,168632.0
-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,NEAR BAY,386482.19
-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,<1H OCEAN,385859.22
-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,NEAR BAY,220247.01
-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,NEAR BAY,342698.0
-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,<1H OCEAN,261286.05
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,<1H OCEAN,214600.0
-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,<1H OCEAN,151018.0
-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,INLAND,226332.0
-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,INLAND,53861.0
-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,<1H OCEAN,182016.0
-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,<1H OCEAN,222314.0
-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,<1H OCEAN,181702.0
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,NEAR OCEAN,331178.06
-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234,NEAR BAY,228875.01
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,<1H OCEAN,193628.0
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,<1H OCEAN,209203.0
-117.99,33.8,25.0,3179.0,639.0,2526.0,623.0,3.3281,<1H OCEAN,186300.0
-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,<1H OCEAN,170270.0
-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,<1H OCEAN,205373.0
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,<1H OCEAN,306226.03
-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,<1H OCEAN,136724.0
